word,frequency
15_a,545
15_aaa,3
15_ac,4
15_adl,2
15_adl_care,2
15_administrative,4
15_and,4
15_apply,4
15_approximately,8
15_approximately_6,2
15_bank,54
15_bowel,2
15_brief_interview,1
15_c,2
15_california,1
15_cdph,2
15_cognitively,6
15_cognitively_intact,2
15_contain,10
15_contain_documentation,2
15_cubic_centimeter,2
15_day,2
15_day_incident,2
15_day_later,4
15_dcs,2
15_deficient,1
15_denote,1
15_diagnosis,14
15_diagnosis_include,18
15_dignity,2
15_document,4
15_e,1
15_elopement,2
15_evaluation,4
15_evening,5
15_evening_dinner,3
15_exit,2
15_fail,2
15_fm,1
15_foot_away,2
15_fractured,4
15_general,2
15_hang,4
15_honor,2
15_honor_3,2
15_hospice,2
15_idt,2
15_idt_meeting,2
15_indicate,388
15_interview,2
15_interview_conduct,5
15_know,2
15_l,17
15_l_min,4
15_l_nrb,5
15_laboratory,2
15_laboratory_report,2
15_lb,14
15_lb_weight,2
15_leave_unattended,2
15_left_hip,2
15_license,4
15_licensed_nurse,2
15_liter,28
15_liter_minute,8
15_liter_oxygen,4
15_ln,6
15_ln_21,3
15_lns,3
15_lns_document,2
15_lose_tooth,2
15_lpm,4
15_lpm_nrb,2
15_mean,15
15_medical,2
15_medical_director,2
15_metal,1
15_mg_tablet,1
15_milligram_mouth,2
15_min_minute,2
15_minimum,4
15_minute,249
15_minute_assure,2
15_minute_check,32
15_minute_common,2
15_minute_documentation,2
15_minute_later,8
15_minute_offer,1
15_minute_round,2
15_minute_watch,3
15_misconduct,2
15_monday,4
15_new,2
15_night_shift,2
15_notice,2
15_o,54
15_o_ad,54
15_online,53
15_online_transfer,48
15_p,737
15_percent_total,3
15_physician_order,2
15_pm,161
15_pm_confirm,2
15_qidp,5
15_quality,7
15_quality_control,1
15_read,5
15_readmitt,4
15_reflect,5
15_reflect_dsp,5
15_refuse_nourishment,2
15_return,4
15_reveal,6
15_rnc,2
15_rodent,4
15_room,2
15_score,21
15_seven,2
15_seven_7,2
15_show,67
15_show_patient,2
15_small,2
15_snf,6
15_soc,6
15_staff,5
15_state,5
15_substitute_food,2
15_sunday,2
15_sunday_morning,2
15_survey,2
15_sw,2
15_swallow_problem,2
15_teary,2
15_teary_eyed,2
15_time,4
15_tn,2
15_total,3
15_tuesday,2
15_tuesday_morning,2
15_twice,2
15_unannounced,2
15_unannounced_visit,7
15_unit_insulin,5
15_unit_regular,4
15_visit,2
15a,1
15p,1
15pm,1
15suggesting,1
15th,7
15th_month,2
15x15,1
15øc,1
16,14423
160,35
1600,39
16000,1
1600_ccs,2
1600_hour,20
1600_hour_dcs,2
1600cc,1
160227,1
1603,1
1605,5
1605_hour,5
1606,2
1606_hour,2
1607,1
1608,1
1609,5
1609_cc,3
1609_cc_free,3
160_lb,3
160_mg,5
160_milliequivalent,1
160_øf,3
160meq,1
161,3
1610,4
1610_hour,4
1610_hour_lvn,2
1611,2
1612,1
1614,1
1615,8
1615_hour,7
1616,2
1617,1
162,5
1620,8
1620_hour,7
1620_hour_dcs,2
1620_hour_rn,2
1620kcal,1
162202,1
162221,1
1624,2
1625,9
1625_hour,9
16281,1
1629,2
163,6
1630,24
1630_hour,14
1633,1
1635,4
1635_hour,4
1636,1
164,8
1640,6
1640_hour,5
1642,1
1643,1
1645,10
1645_hour,7
1646,2
1646_hour,2
1648,2
164_pound,1
165,11
1650,3
1650_hour,3
1652,1
1654,1
1655,1
1656,1
165_f0,2
166,6
1662,1
166_t22,2
167,9
1675,4
168,12
169,2
1696,1
16_,5
16_0735,2
16_0735_hour,2
16_0740,2
16_0740_hour,2
16_1,298
16_10,189
16_11,122
16_1132,2
16_1132_decision,2
16_11_a,5
16_11_p,2
16_12,65
16_12_p,2
16_1315,2
16_17_18,7
16_2,104
16_2006,3
16_2008,6
16_2009,19
16_2010,20
16_2011,23
16_2015,19
16_2016,27
16_2017,24
16_2017_10,1
16_20_breath,2
16_20_minute,2
16_3,76
16_32_occasion,1
16_4,74
16_5,48
16_53,3
16_6,35
16_61,3
16_7,104
16_8,108
16_9,142
16_9_p,2
16_a,44
16_accord,2
16_addition,6
16_admission,2
16_admit,2
16_admit_12,2
16_afford_right,2
16_agonal,2
16_allegation_abuse,2
16_allege,2
16_allege_abuse,2
16_approach,3
16_approximately,17
16_b,4
16_background,6
16_begin_massage,2
16_breath_min,2
16_breath_minute,8
16_c,4
16_cash,6
16_cash_check,2
16_client,4
16_cna,2
16_complete,6
16_consistent,2
16_continue,6
16_continue_plan,6
16_day,4
16_day_later,3
16_dcs,5
16_development,4
16_diagnose,2
16_diagnose_acute,2
16_diagnosis,9
16_diagnosis_include,13
16_difficulty_adjust,2
16_disclose,4
16_discuss,2
16_discuss_plan,2
16_document_title,2
16_don,3
16_dsd,2
16_episode,2
16_evening,2
16_evening_shift,2
16_f,4
16_failure,2
16_failure_potential,2
16_follow,3
16_french,3
16_glucose,3
16_half,2
16_half_sleep,2
16_history,6
16_hln,2
16_housekeeping,6
16_idt,12
16_indicate,339
16_instead,4
16_involve,2
16_involve_cna,2
16_laceration,8
16_leave_unattend,2
16_location,2
16_loose_bms,2
16_lvn,2
16_midnight,6
16_morning,2
16_night,3
16_noon,2
16_open,4
16_ot,1
16_p,40
16_plan,2
16_pm,7
16_pound_month,2
16_qidp,1
16_recall,4
16_recently,2
16_recertification,3
16_recertification_survey,3
16_reflect,2
16_refuse,3
16_refuse_transfer,1
16_register,2
16_registered,2
16_registered_nurse,2
16_reopen,4
16_request,2
16_require,4
16_result,4
16_return,1
16_reveal,9
16_review,5
16_rp,2
16_safely_consume,2
16_safety,6
16_share,14
16_show,20
16_show_client,1
16_slide,6
16_special_incident,2
16_subsequently,2
16_tablet_norco,2
16_target,2
16_target_goal,2
16_territorial,2
16_time,28
16_unannounced,2
16_unannounced_visit,4
16_uncontroll,2
16_undergo,4
16_unknown,9
16_unlicensed,2
16_unlicensed_staff,2
16_walk_walker,2
16_week,1
16_witness,10
16_writing_right,2
16_x,2
16_x_ray,2
16_year_old,5
16a,1
16at2,1
16b,1
16indicatingresident1wasofferedfurtherpodiatryservice,1
16th,2
17,10825
170,16
1700,25
1700_1715,5
1700_1715_hour,4
1700_5,6
1700_calorie,2
1700_hour,8
1701,1
1703,1
1705,2
1705_hour,2
170_mg,2
171,2
1710,6
1710_hour,3
1715,7
1715_hour,1
1717,1
172,2
1720,3
1720_hour,1
1722,1
1723,1
1726,1
1728,2
173,3
1730,12
1730_5,4
1730_hour,7
1731,2
1731_hour,2
1733,1
1735,1
174,5
1740,6
1740_2136,2
1740_2136_cc,2
1740_hour,3
1745,6
1745_hour,4
175,3
1750,2
1750_hour,2
1753,1
1755,1
1758,1
1759,1
175_pound,2
176,9
1763,1
1769,1
176_beat,3
176_beat_minute,3
178,2
179,4
1790,1
179_pound,2
17_0100,6
17_0100_hour,2
17_0820,2
17_0820_hour,2
17_0840,1
17_0942,2
17_0942_hour,2
17_1,98
17_10,57
17_11,42
17_110,3
17_1116,4
17_12,67
17_1232,3
17_1232_hour,3
17_1310,2
17_1310_hour,2
17_1355,2
17_1355_hour,2
17_1408,2
17_1408_hour,2
17_1500,2
17_1500_hour,2
17_1629,2
17_1629_hour,2
17_18,21
17_18_19,5
17_18_23,3
17_1924,4
17_2,105
17_2008,9
17_2009,4
17_2011,14
17_2012,24
17_2012_begin,2
17_2013,32
17_2013_bom,2
17_2014,28
17_2016,22
17_3,91
17_33,2
17_33_day,2
17_4,59
17_5,27
17_50510,9
17_6,38
17_7,29
17_7_7,3
17_7_a,3
17_8,89
17_9,79
17_9_p,2
17_a,39
17_adm,2
17_administrator,2
17_admission,2
17_allege,2
17_approximately,2
17_assess,2
17_assess_client,2
17_august_22,2
17_bomd,3
17_bump,2
17_california_administrative,7
17_california_code,6
17_client,6
17_cna,5
17_cna1,4
17_date,2
17_dcs,2
17_develop,2
17_develop_avoidable,2
17_diagnosis,7
17_diagnosis_include,9
17_don,2
17_dph,2
17_elopement,2
17_elopement_patient,2
17_evaluate,2
17_evidence,2
17_excoriation,2
17_face,6
17_fail,1
17_fall,2
17_fall_occur,2
17_fe,5
17_find_unresponsive,2
17_house,1
17_indicate,136
17_inside,2
17_inside_share,2
17_late,2
17_later,2
17_later_transfer,2
17_little,4
17_location,2
17_long_short,2
17_longer_able,2
17_lvn,2
17_med,2
17_night,3
17_night_shift,3
17_noc,3
17_noc_shift,3
17_outpatient,2
17_p,35
17_passive,2
17_physical_therapy,2
17_pm,7
17_pound,15
17_prior,1
17_pta,2
17_pta_2,2
17_ram,3
17_rap,1
17_receive,2
17_refuse,2
17_rehabilitation_therapy,2
17_repair,2
17_result,2
17_rn,2
17_rnc,2
17_rnc_state,2
17_rom_exercise,3
17_score_10,2
17_score_14,2
17_section_50510,2
17_show,41
17_show_client,1
17_shower,2
17_start,2
17_straight,4
17_threaten_slice,2
17_throw_cup,2
17_thursday,2
17_time,23
17_unannounced,4
17_unannounced_visit,6
17_writing_right,2
17_x,2
17_year_old,2
17a,1
17andwasinformedaboutthefeetmaceration,1
17at,2
17at1,1
17at10,1
17at12,1
17at12noon,1
17at2p,3
17at3,3
17at8,1
17at9,1
17becausesherefusedtobeshowered,1
17describedresident1,1
17documentationlackedadescriptionofresident1,1
17nwsrstatedshedidnotdocumenttheconditionofresident1,1
17sianotestatedresident1,1
17th,1
18,3563
180,31
1800,37
1800_1805,2
1800_1805_hour,2
1800_2200,2
1800_hour,21
1800_ml,1
1802,1
1805,4
1805_hour,1
180_day,2
180_degree,3
180_mg,3
180_øf,2
180øf,2
181,3
1810,3
1815,2
182,6
1820,1
1823,1
1825,2
1827,1
1829,1
183,3
1830,8
1830_6,5
1830_hour,4
1831,4
1831_cc,2
184,2
1840,1
185,7
1850,1
186,7
1861,2
186_187,4
186_187_prevention,4
187,8
188,1
189,3
1890,1
18953,1
1896,2
1896ccs,1
18_12,2
18_2008,1
18_2009,1
18_2010,13
18_2011,23
18_2011_9,1
18_2012,26
18_2013,9
18_2014,13
18_2014_result,2
18_2015,6
18_2016,10
18_2017,12
18_8,1
18_9,2
18_a,33
18_afford_right,2
18_and,2
18_breath,13
18_breath_minute,3
18_long_short,2
18_mg_dl,4
18_p,86
18_pm,2
18_pound_13,2
18_rpm,5
18_treatment_elimite,2
18_unexplained,2
18_writing_right,2
18_x,1
18_year_old,4
18th,5
19,3038
190,6
1900,12
1900_hour,7
1909,1
191,5
1913,1
1915,3
1915_hour,3
192,2
1920,4
1920_milliliter,2
1923,1
1924,3
1924_hour,1
1929,1
1930,4
1930_hour,3
1933,1
1935,1
1945,1
1947,2
195,7
1950,2
1953cc,1
196,5
1963,1
1965,1
1967,1
1968,1
196_pound,2
197,3
1970,4
1971,1
1975,1
1976,2
1977,6
1978,1
1979,1
197_t22,2
198,2
1980,3
1981,1
1983,2
1985,14
1985_diagnosis,2
1985_skilled,8
1985_skilled_nursing,8
1986,2
1987,2
1988,4
1988_diagnosis,2
1988_program,2
1988_program_shall,2
1989,6
1989_diagnosis,2
1989_diagnosis_include,2
199,11
1990,14
1990_diagnosis,4
1990_maintain,4
1991,10
1991_diagnosis,3
1991_diagnosis_include,2
1992,7
1993,6
1993_diagnosis,3
1994,6
1994_diagnosis,2
1994_diagnosis_include,2
1995,13
1995_diagnosis,5
1996,13
1996_diagnosis,3
1997,17
1997_diagnosis,8
1997_diagnosis_include,3
1998,9
1998_diagnosis,2
1999,35
1999_diagnosis,9
1999_edition,1
1999_vol,2
19_1,2
19_2007,7
19_2011,2
19_2012,8
19_2013,4
19_2014,11
19_2014_indicate,6
19_2015,11
19_2015_8,2
19_2016,13
19_2017,9
19_8,2
19_a,19
19_afford_right,2
19_and,2
19_circle,2
19_displace_railroad,2
19_experienced,2
19_experienced_pain,2
19_long_short,2
19_mg_dl,3
19_monitor_effectiveness,2
19_p,47
19_pm,2
19_send_hospital,2
19_writing_right,2
19_year_age,2
19_year_old,3
19a,2
19b,3
19th,4
1_,54
1_15,4
1_2,4
1_2015_,54
1_24,2
1_2_accident,2
1_3,1
1_5,2
1_51,2
1_9,2
1_activity,21
1_assess,4
1_client,4
1_cm,28
1_cm_depth,1
1_constant,2
1_cream,8
1_cream_leave,2
1_date_8,53
1_degree,5
1_degree_fahrenheit,2
1_deny,4
1_develop,5
1_division_17,20
1_dsp,9
1_employee,1
1_ensure,41
1_escort_ratio,2
1_evaluate,2
1_fail,3
1_failure,1
1_ford,1
1_free,4
1_free_abuse,4
1_g,3
1_inch,2
1_indicator,2
1_information,4
1_maintain,5
1_meq,1
1_mg,2
1_ml,8
1_monitoring,44
1_monitoring_log,2
1_monitoring_safety,2
1_notify,2
1_notify_supervisor,2
1_observation,27
1_observation_b,2
1_ointment,1
1_perform,2
1_permit,8
1_person,3
1_protect,3
1_provide,6
1_relate,3
1_relate_v,2
1_section,29
1_sitter,54
1_sitter_discontinue,7
1_sitter_stay,1
1_staff_member,7
1_staffing,4
1_state,6
1_supervision,115
1_supervision_implement,5
1_supervision_level,3
1_supervision_mean,2
1_supervision_monitoring,2
1_supervision_revision,2
1_transition_ownership,27
1_treatment,1
1_use,14
1_visual_check,1
1_work,17
1a,19
1a90,1
1administer,1
1after,1
1and,6
1as,1
1at,2
1b,10
1back,1
1began,2
1began_cry,2
1being,1
1c,5
1call,2
1came,1
1can,1
1chok,1
1clos,1
1combative,1
1complained,1
1complaint,1
1confirm,1
1confirmed,1
1consistently,1
1d,4
1dated,1
1develop,1
1did,2
1didn,1
1e,3
1eloped,1
1enter,1
1entered,1
1exit,2
1exit_room,2
1explained,1
1f,1
1for,2
1from,1
1gm,1
1h,1
1had,6
1had_history,2
1idt,3
1is,3
1look,1
1mg,2
1ml,1
1nd,2
1nd_representative,2
1nd_representative_patient,2
1need,2
1on,4
1or,2
1percent,2
1receiv,1
1refus,1
1reported,1
1requir,1
1resulting,1
1s,1
1sat,1
1saw,1
1scream,2
1scream_help,2
1st,16
1st_2nd,3
1st_floor,2
1start,1
1stat,8
1stated,3
1suffered,1
1suffering,1
1that,1
1to,3
1to_hit,2
1told,1
1underwent,1
1us,1
1v,1
1violat,1
1wander,1
1was,31
1were,1
1which,1
1with,1
1within,1
1would,1
1x,1
1x0,3
1x1,2
1ø,4
1øf,3
20,5394
200,150
2000,72
20006132,1
2000_calorie,2
2000_cc,3
2000_diagnosis_include,2
2000_edition,3
2000_hour,11
2000_indicate,1
2000_ml,2
2000cc,2
2001,46
2001_diagnosis,5
2001_diagnosis_include,2
2001_readmitt,2
2001_readmitt_november,2
2001_revise,5
2001_revise_december,1
2002,70
2002_2007,17
2002_diagnosis_include,2
2002_file,6
2002_file_indicate,6
2003,49
20030848,1
2003_diagnosis,10
2003_diagnosis_include,5
2004,67
2004_diagnosis,13
2004_diagnosis_include,10
2004_policy,6
2004_recent,1
2005,96
20056575,1
2005_diagnosis,10
2005_diagnosis_include,2
2005_employee,2
2005_fda,2
2005_fda_food,2
2005_policy,8
2005_volume,2
2006,124
2006_diagnosis,13
2006_diagnosis_include,5
2006_readmitt,4
2007,328
2007_1,6
2007_10,4
2007_12,2
2007_3,2
2007_6,2
2007_7,5
2007_8,6
2007_9,2
2007_constipation,3
2007_diagnosis,16
2007_diagnosis_include,7
2007_indicate,14
2007_indicate_staff,2
2007_policy,8
2008,606
2008_1,11
2008_10,8
2008_11,21
2008_2,2
2008_3,2
2008_6,6
2008_7,1
2008_8,5
2008_9,4
2008_august,2
2008_contract,5
2008_contract_st,1
2008_diagnosis,36
2008_diagnosis_include,14
2008_evaluator,11
2008_healthcare,2
2008_healthcare_professional,2
2008_indicate,3
2008_july_7,2
2008_reveal,2
2008_shortly,3
2008_shortly_come,3
2009,764
2009_1,3
2009_10,2
2009_11,14
2009_12,10
2009_3,21
2009_4,4
2009_8,8
2009_9,3
2009_december_05,2
2009_december_29,2
2009_diagnosis,43
2009_diagnosis_include,20
2009_heading,2
2009_indicate,4
2009_overhear,2
2009_recent_readmission,3
2009_unspecified_time,2
2009_version,2
2009_volume_109,1
200_300,2
200_cc,5
200_cubic,2
200_foot,5
200_hallway,3
200_lb,1
200_mg,31
200_mg_day,4
200_mg_dl,2
200_mile,1
200_milligram,7
200_milligram_mg,3
200_ml,2
200_part,2
200_ppm,2
200cc,1
201,28
2010,2127
201011,5
201011_p,10
2010_1,18
2010_10,5
2010_11,16
2010_12,12
2010_13_2010,1
2010_15,2
2010_2,10
2010_25_2011,2
2010_3,5
2010_31_2011,2
2010_4,4
2010_6,10
2010_7,5
2010_8,17
2010_9,5
2010_american,6
2010_cc_fluid,2
2010_diagnosis,2
2010_diagnosis_include,35
2010_diagnosis_mild,2
2010_indicate,25
2010_mar_doxycycline,1
2010_november_18,2
2010_october_31,3
2010_oshpd_fire,2
2010_patient,2
2010_recent_readmission,2
2010_reference,17
2010_reference_check,17
2010_section_g1,3
2010_show_checkmark,3
2010_title,1
2010_unspecified_time,3
2010_update_society,3
2010the,1
2011,2529
201109,1
20113,1
2011_,4
2011_1,43
2011_10,13
2011_11,3
2011_12,19
2011_2,43
2011_3,31
2011_4,17
2011_5,6
2011_6,3
2011_7,18
2011_8,11
2011_9,18
2011_addition_documented,1
2011_approximately_7,2
2011_approximately_9,3
2011_balance_,2
2011_family_council,3
2011_indicate,5
2011_letter,34
2011_mar_ciprofloxacin,2
2011_monitor,2
2011_patient,2
2011_policy,10
2011_psychiatric_consultation,1
2011_section_g,3
2011_survey_team,1
2011at,2
2011indicated,1
2011reveal,1
2011were,1
2012,2491
2012_,1
2012_1,9
2012_10,9
2012_11,4
2012_12,17
2012_149,2
2012_2,37
2012_3,19
2012_4,16
2012_5,10
2012_6,16
2012_7,17
2012_8,12
2012_9,42
2012_additional_soc,4
2012_cxr,1
2012_december_31,17
2012_develop,1
2012_early_morning,2
2012_indicate,17
2012_make_round,2
2012_mar,2
2012_medication,4
2012_nidcr,3
2012_oshpd_fire,2
2012_policy,8
2012_review,2
2012_show,2
2012_tar,5
2012_tar_include,1
2012_title,4
2012_withdrawal_,2
2012_write_narrative,3
2013,2454
2013_,1
2013_1,21
2013_10,15
2013_11,5
2013_12,25
2013_2,49
2013_3,6
2013_4,12
2013_5,9
2013_6,17
2013_7,4
2013_8,12
2013_9,22
2013_bom,34
2013_check_questionable,17
2013_complete_audit,18
2013_couldn,2
2013_discrepancy,17
2013_indicate,9
2013_informal,2
2013_informal_conference,2
2013_keflex,2
2013_list_duty,19
2013_march_18,1
2013_notice_payroll,17
2013_poor_intake,2
2013_report,2
2013_secretion_moderate,2
2013_withdrawal_,1
2013_wound_vac,1
2013the,1
2014,2722
20146,1
201462,1
2014_06,2
2014_1,48
2014_10,29
2014_11,23
2014_12,14
2014_2,133
2014_3,53
2014_4,15
2014_6,8
2014_7,14
2014_8,8
2014_9,17
2014_approximately_10,1
2014_approximately_11,2
2014_approximately_4,2
2014_consultant_pharmacist,2
2014_indicate,13
2014_march_31,5
2014_orthotist,1
2014_policy,10
2014_qac,3
2014_qac_meeting,1
2014_regular_schedule,2
2014_withdrawal_,1
2014dalmane,1
2015,2986
201538,1
201541,1
201543,1
201550,1
201554,1
201558,1
2015_,55
2015_1,24
2015_10,17
2015_11,20
2015_12,22
2015_12_noon,1
2015_2,28
2015_3,16
2015_4,11
2015_5,26
2015_7,3
2015_8,26
2015_9,34
2015_afternoon,2
2015_approximately_11,2
2015_armour,2
2015_audit,4
2015_august_19,2
2015_aware,2
2015_dbs,2
2015_december_9,4
2015_diagnosis,2
2015_include,2
2015_include_limited,2
2015_indicate,6
2015_initial_tour,2
2015_maintain_hydration,2
2015_november_27,2
2015_office_statewide,1
2015_pet,2
2015_post_bulletin,2
2015_pt1,2
2015_pt1_state,2
2015_review_pharmacy,2
2015_sit_outside,2
2015_tar,6
2015_vaginal_discharge,1
2015between,1
2016,2650
20169784,1
2016_1,36
2016_10,22
2016_101_lb,2
2016_11,18
2016_12,14
2016_2,44
2016_3,100
2016_4,72
2016_5,11
2016_6,44
2016_7,4
2016_8,16
2016_9,20
2016_9_p,1
2016_adon_dsd,2
2016_district,6
2016_documentation_harvoni,1
2016_doj_clearance,2
2016_external_fixator,1
2016_indicate,26
2016_january_18,2
2016_outbreak_scabie,6
2016_srn,2
2016at,1
2017,2240
2017_1,47
2017_10,18
2017_103,1
2017_11,33
2017_115,3
2017_115_pound,1
2017_12,45
2017_168,2
2017_2,10
2017_3,39
2017_4,16
2017_5,11
2017_6,42
2017_7,32
2017_8,40
2017_9,39
2017_97,3
2017_97_pound,2
2017_b,2
2017_c,2
2017_d,1
2017_documentation_harvoni,1
2017_e,1
2017_f,3
2017_face,5
2017_face_sheet,5
2017_indicate,10
2017_notify,6
2017_pest_control,1
2017_press_light,1
2017_recertification,12
2017_recertification_survey,10
2017_september_29,2
2017_splint_left,2
2018,3
201_250,4
201l,1
202,7
20217,1
203,12
2030,5
203000,2
2030_8,4
2030_hour,3
203_483,6
203cfr,1
204,8
2040,2
2040035,1
2040_ml,2
2045,3
2045_hour,3
2045_hour_call,2
2048,1
205,7
206,10
2065,1
207,1
2070,3
2070_ml,2
208,4
2080,2
209,6
20_0,4
20_000,3
20_1,4
20_12,2
20_2008_august,2
20_2010,47
20_2010_reveal,4
20_2011_10,2
20_2012,24
20_2014,81
20_2014_impair,2
20_2015,39
20_2017,16
20_25_26,3
20_27_28,3
20_3,4
20_34,3
20_34_range,2
20_35,6
20_a,405
20_afford_right,2
20_breath,26
20_breath_minute,6
20_client,13
20_client_right,8
20_d,4
20_d_use,1
20_document_title,9
20_drunk,2
20_expire_12,2
20_find_bystander,2
20_fr,4
20_free_harm,29
20_french,3
20_gm,1
20_gram,2
20_hr,5
20_hr_provide,1
20_indicator_impending,2
20_interview,2
20_k,9
20_k_3,2
20_leave_building,2
20_meq,5
20_mg,62
20_mg_daily,4
20_mg_dl,5
20_mg_mouth,2
20_mg_orally,2
20_milliequivalent,1
20_milligram_mg,4
20_milligram_morphine,2
20_minute,50
20_minute_later,3
20_minute_prior,2
20_p,570
20_percent,7
20_percent_meal,2
20_pm,126
20_pm_md,2
20_pm_review,3
20_pm_show,2
20_point,4
20_point_1418,3
20_rn,2
20_rpm,8
20_rs,2
20_sacramento,2
20_score_10,2
20_slough_dead,2
20_speak_english,2
20_suture_cervical,2
20_test_positive,3
20_ug,3
20_ug_ml,3
20_unit_insulin,7
20_unit_regular,6
20_unsecured,3
20_unsecured_facility,3
20_width_indication,4
20_writing_right,2
20_year_old,3
20am,2
20instr,2
20manual1,1
20mattress,1
20mg,2
20mg_ml,2
20ml,1
20oper,2
20overlay,1
20p,1
20pm,2
20th,3
20øc,1
20øf,1
21,3396
210,12
2100,22
2100_hour,16
2100_hour_show,5
2102,3
2104,2
2105,2
210_ml,2
211,2
2110,1
2116,1
212,1
2123,2
2125,1
2127,1
213,1
2130,6
2130_9,2
2130_hour,3
2134,1
2135,1
2136,2
214,1
2140,2
2145,2
2145_9,2
215,2
216,1
2160,1
2176,1
218,1
219,1
2190,1
21_,3
21_1990,2
21_2008_diagnosis,2
21_2009,8
21_2010,20
21_2010_9,1
21_2011,11
21_2012,14
21_2014,18
21_2015,18
21_2017,9
21_22_2012,2
21_25_2010,2
21_29_31,4
21_30_31,11
21_31_38,2
21_8,3
21_a,20
21_afford_right,2
21_b,7
21_b_3,2
21_breath_minute,1
21_choke_piece,2
21_choose_smoke,2
21_gram_protein,3
21_health,3
21_intubate,3
21_p,30
21_pm,6
21_shake_head,2
